Time,SZA
2025-03-02 10:33:00,85.72743153676885
2025-03-02 10:34:00,85.71948093642483
2025-03-02 10:35:00,85.71153038232053
2025-03-02 10:36:00,85.70357986902141
2025-03-02 10:37:00,85.69562940721704
2025-03-02 10:38:00,85.68767899145357
2025-03-02 10:39:00,85.6797286217294
2025-03-02 10:40:00,85.67177829798483
2025-03-02 10:41:00,85.66382802025706
2025-03-02 10:42:00,85.65587778840856
2025-03-02 10:43:00,85.64792760239906
2025-03-02 10:44:00,85.63997746220771
2025-03-02 10:45:00,85.63202736787164
2025-03-02 10:46:00,85.62407731919522
2025-03-02 10:47:00,85.6161273109382
2025-03-02 10:48:00,85.6081773536541
2025-03-02 10:49:00,85.60022744196684
2025-03-02 10:50:00,85.59227757583606
2025-03-02 10:51:00,85.58432775526016
2025-03-02 10:52:00,85.57637798014058
2025-03-02 10:53:00,85.5684282504952
2025-03-02 10:54:00,85.56047856624487
2025-03-02 10:55:00,85.55252892731042
2025-03-02 10:56:00,85.54457933367097
2025-03-02 10:57:00,85.5366297853443
2025-03-02 10:58:00,85.52868028227063
2025-03-02 10:59:00,85.52073081899654
2025-03-02 11:00:00,85.51278140621098
2025-03-02 11:01:00,85.50483203851873
2025-03-02 11:02:00,85.49688271586008
2025-03-02 11:03:00,85.48893343821382
2025-03-02 11:04:00,85.48098420555932
2025-03-02 11:05:00,85.47303501773976
2025-03-02 11:06:00,85.46508587488937
2025-03-02 11:07:00,85.45713677685147
2025-03-02 11:08:00,85.44918772358571
2025-03-02 11:09:00,85.44123871507118
2025-03-02 11:10:00,85.43328974595143
2025-03-02 11:11:00,85.42534082679902
2025-03-02 11:12:00,85.41739195223815
2025-03-02 11:13:00,85.40944312228663
2025-03-02 11:14:00,85.40149433686541
2025-03-02 11:15:00,85.39354559591474
2025-03-02 11:16:00,85.38559689939437
2025-03-02 11:17:00,85.37764824728332
2025-03-02 11:18:00,85.36969963948314
2025-03-02 11:19:00,85.36175107603113
2025-03-02 11:20:00,85.35380255688705
2025-03-02 11:21:00,85.34585407653921
2025-03-02 11:22:00,85.3379056457542
2025-03-02 11:23:00,85.32995725907857
2025-03-02 11:24:00,85.32200891647206
2025-03-02 11:25:00,85.3140606179332
2025-03-02 11:26:00,85.30611236338285
2025-03-02 11:27:00,85.29816415280018
2025-03-02 11:28:00,85.29021598612552
2025-03-02 11:29:00,85.28226786329915
2025-03-02 11:30:00,85.27431978431967
2025-03-02 11:31:00,85.26637174908859
2025-03-02 11:32:00,85.25842375226905
2025-03-02 11:33:00,85.25047580445265
2025-03-02 11:34:00,85.24252790030266
2025-03-02 11:35:00,85.2345800397595
2025-03-02 11:36:00,85.22663222272446
2025-03-02 11:37:00,85.2186844491963
2025-03-02 11:38:00,85.21073671913474
2025-03-02 11:39:00,85.20278903249941
2025-03-02 11:40:00,85.19484138928884
2025-03-02 11:41:00,85.18689378934657
2025-03-02 11:42:00,85.17894623270992
2025-03-02 11:43:00,85.17099871931897
2025-03-02 11:44:00,85.16305124375974
2025-03-02 11:45:00,85.15510381670128
2025-03-02 11:46:00,85.14715643274852
2025-03-02 11:47:00,85.13920909182258
2025-03-02 11:48:00,85.13126179394138
2025-03-02 11:49:00,85.12331453900643
2025-03-02 11:50:00,85.115367326997
2025-03-02 11:51:00,85.10742015787277
2025-03-02 11:52:00,85.09947303163233
2025-03-02 11:53:00,85.09152594809976
2025-03-02 11:54:00,85.08357890727362
2025-03-02 11:55:00,85.07563190389484
2025-03-02 11:56:00,85.06768494851595
2025-03-02 11:57:00,85.05973803566467
2025-03-02 11:58:00,85.05179116541713
2025-03-02 11:59:00,85.04384433765549
2025-03-02 12:00:00,85.035897552359
2025-03-02 12:01:00,85.0279508095456
2025-03-02 12:02:00,85.02000410903938
2025-03-02 12:03:00,85.01205745087763
2025-03-02 12:04:00,85.00411083500087
2025-03-02 12:05:00,84.99616426138824
2025-03-02 12:06:00,84.98821772460633
2025-03-02 12:07:00,84.98027123534328
2025-03-02 12:08:00,84.97232478812676
2025-03-02 12:09:00,84.96437838301364
2025-03-02 12:10:00,84.95643201986674
2025-03-02 12:11:00,84.94848569872349
2025-03-02 12:12:00,84.94053941944675
2025-03-02 12:13:00,84.93259318207384
2025-03-02 12:14:00,84.92464698654531
2025-03-02 12:15:00,84.91670083276269
2025-03-02 12:16:00,84.90875472072467
2025-03-02 12:17:00,84.90080864505613
2025-03-02 12:18:00,84.89286261632866
2025-03-02 12:19:00,84.88491662918642
2025-03-02 12:20:00,84.8769706836476
2025-03-02 12:21:00,84.86902477955556
2025-03-02 12:22:00,84.86107891692832
2025-03-02 12:23:00,84.85313309574519
2025-03-02 12:24:00,84.84518731586911
2025-03-02 12:25:00,84.83724157731798
2025-03-02 12:26:00,84.82929588007102
2025-03-02 12:27:00,84.82135022404948
2025-03-02 12:28:00,84.81340460915501
2025-03-02 12:29:00,84.80545903008998
2025-03-02 12:30:00,84.79751349744542
2025-03-02 12:31:00,84.78956800578806
2025-03-02 12:32:00,84.78162255517469
2025-03-02 12:33:00,84.77367714546837
2025-03-02 12:34:00,84.765731776687
2025-03-02 12:35:00,84.757786448713
2025-03-02 12:36:00,84.74984116158372
2025-03-02 12:37:00,84.74189591516208
2025-03-02 12:38:00,84.73395070948567
2025-03-02 12:39:00,84.72600554443673
2025-03-02 12:40:00,84.7180604146985
2025-03-02 12:41:00,84.71011533082296
2025-03-02 12:42:00,84.70217028751274
2025-03-02 12:43:00,84.69422528468881
2025-03-02 12:44:00,84.68628032223378
2025-03-02 12:45:00,84.67833540018495
2025-03-02 12:46:00,84.6703905184441
2025-03-02 12:47:00,84.66244567700986
2025-03-02 12:48:00,84.65450087578404
2025-03-02 12:49:00,84.64655611480404
2025-03-02 12:50:00,84.63861139391355
2025-03-02 12:51:00,84.63066670779587
2025-03-02 12:52:00,84.62272206706095
2025-03-02 12:53:00,84.61477746633396
2025-03-02 12:54:00,84.60683290553612
2025-03-02 12:55:00,84.59888838468551
2025-03-02 12:56:00,84.5909439036257
2025-03-02 12:57:00,84.58299946243294
2025-03-02 12:58:00,84.57505506097026
2025-03-02 12:59:00,84.56711069921694
2025-03-02 13:00:00,84.5591663771524
2025-03-02 13:01:00,84.55122209467838
2025-03-02 13:02:00,84.54327784647833
2025-03-02 13:03:00,84.5353336431232
2025-03-02 13:04:00,84.52738947923852
2025-03-02 13:05:00,84.51944535480344
2025-03-02 13:06:00,84.51150126971986
2025-03-02 13:07:00,84.50355722394768
2025-03-02 13:08:00,84.49561321750507
2025-03-02 13:09:00,84.48766925027434
2025-03-02 13:10:00,84.4797253222157
2025-03-02 13:11:00,84.47178143330817
2025-03-02 13:12:00,84.46383758355071
2025-03-02 13:13:00,84.45589377276752
2025-03-02 13:14:00,84.44794999568116
2025-03-02 13:15:00,84.44000626288154
2025-03-02 13:16:00,84.43206256897493
2025-03-02 13:17:00,84.42411891386317
2025-03-02 13:18:00,84.41617529764189
2025-03-02 13:19:00,84.40823172015482
2025-03-02 13:20:00,84.40028818132308
2025-03-02 13:21:00,84.39234468122304
2025-03-02 13:22:00,84.38440121967902
2025-03-02 13:23:00,84.37645779670913
2025-03-02 13:24:00,84.36851441225399
2025-03-02 13:25:00,84.36057106095868
2025-03-02 13:26:00,84.35262775339378
2025-03-02 13:27:00,84.34468448422349
2025-03-02 13:28:00,84.33674125331116
2025-03-02 13:29:00,84.32879806071364
2025-03-02 13:30:00,84.32085490635214
2025-03-02 13:31:00,84.31291179012854
2025-03-02 13:32:00,84.30496871204164
2025-03-02 13:33:00,84.29702567203205
2025-03-02 13:34:00,84.28908267009865
2025-03-02 13:35:00,84.28113970610443
2025-03-02 13:36:00,84.27319677471415
2025-03-02 13:37:00,84.26525388655607
2025-03-02 13:38:00,84.25731103617858
2025-03-02 13:39:00,84.24936822361926
2025-03-02 13:40:00,84.24142544881877
2025-03-02 13:41:00,84.23348271167887
2025-03-02 13:42:00,84.22554001219858
2025-03-02 13:43:00,84.21759735029907
2025-03-02 13:44:00,84.20965472592103
2025-03-02 13:45:00,84.20171213906335
2025-03-02 13:46:00,84.19376958964709
2025-03-02 13:47:00,84.18582707229847
2025-03-02 13:48:00,84.17788459758752
2025-03-02 13:49:00,84.1699421602371
2025-03-02 13:50:00,84.16199976009099
2025-03-02 13:51:00,84.15405739716738
2025-03-02 13:52:00,84.1461150713489
2025-03-02 13:53:00,84.13817278265375
2025-03-02 13:54:00,84.13023053104185
2025-03-02 13:55:00,84.12228831639592
2025-03-02 13:56:00,84.11434613875359
2025-03-02 13:57:00,84.10640399795855
2025-03-02 13:58:00,84.09846189402903
2025-03-02 13:59:00,84.0905198216107
2025-03-02 14:00:00,84.08257779123454
2025-03-02 14:01:00,84.07463579758483
2025-03-02 14:02:00,84.0666938406024
2025-03-02 14:03:00,84.05875192020845
2025-03-02 14:04:00,84.05081003638252
2025-03-02 14:05:00,84.04286818902659
2025-03-02 14:06:00,84.03492637817833
2025-03-02 14:07:00,84.026984603759
2025-03-02 14:08:00,84.01904286565126
2025-03-02 14:09:00,84.01110116389279
2025-03-02 14:10:00,84.00315949303219
2025-03-02 14:11:00,83.99521786373624
2025-03-02 14:12:00,83.98727627061173
2025-03-02 14:13:00,83.97933471358003
2025-03-02 14:14:00,83.97139319262067
2025-03-02 14:15:00,83.96345170769388
2025-03-02 14:16:00,83.95551025870142
2025-03-02 14:17:00,83.94756884562301
2025-03-02 14:18:00,83.93962746839941
2025-03-02 14:19:00,83.93168612704875
2025-03-02 14:20:00,83.92374482141513
2025-03-02 14:21:00,83.9158035461829
2025-03-02 14:22:00,83.90786231194107
2025-03-02 14:23:00,83.89992111329666
2025-03-02 14:24:00,83.89197995022923
2025-03-02 14:25:00,83.88403882271808
2025-03-02 14:26:00,83.87609773062687
2025-03-02 14:27:00,83.86815667397371
2025-03-02 14:28:00,83.86021565269938
2025-03-02 14:29:00,83.85227466670585
2025-03-02 14:30:00,83.84433371601163
2025-03-02 14:31:00,83.83639280049924
2025-03-02 14:32:00,83.82845191487283
2025-03-02 14:33:00,83.82051106966287
2025-03-02 14:34:00,83.81257025955414
2025-03-02 14:35:00,83.8046294844099
2025-03-02 14:36:00,83.79668874422906
2025-03-02 14:37:00,83.78874803899134
2025-03-02 14:38:00,83.78080736861806
2025-03-02 14:39:00,83.7728667330694
2025-03-02 14:40:00,83.76492613228629
2025-03-02 14:41:00,83.75698556619012
2025-03-02 14:42:00,83.7490450347799
2025-03-02 14:43:00,83.74110453799639
2025-03-02 14:44:00,83.73316407044705
2025-03-02 14:45:00,83.72522364273959
2025-03-02 14:46:00,83.71728324946217
2025-03-02 14:47:00,83.709342890633
2025-03-02 14:48:00,83.70140256619285
2025-03-02 14:49:00,83.69346227602468
2025-03-02 14:50:00,83.68552202012744
2025-03-02 14:51:00,83.67758179842234
2025-03-02 14:52:00,83.6696416109086
2025-03-02 14:53:00,83.66170145750773
2025-03-02 14:54:00,83.65376133817998
2025-03-02 14:55:00,83.64582124749396
2025-03-02 14:56:00,83.63788119613494
2025-03-02 14:57:00,83.62994117865226
2025-03-02 14:58:00,83.62200119504487
2025-03-02 14:59:00,83.61406124525372
2025-03-02 15:00:00,83.6061213292391
2025-03-02 15:01:00,83.59818144688374
2025-03-02 15:02:00,83.59024159820596
2025-03-02 15:03:00,83.58230178314675
2025-03-02 15:04:00,83.57436200162769
2025-03-02 15:05:00,83.56642225362828
2025-03-02 15:06:00,83.55848253377573
2025-03-02 15:07:00,83.55054285259979
2025-03-02 15:08:00,83.54260320480499
2025-03-02 15:09:00,83.53466359031314
2025-03-02 15:10:00,83.52672400908418
2025-03-02 15:11:00,83.51878446103997
2025-03-02 15:12:00,83.51084494614045
2025-03-02 15:13:00,83.50290546436561
2025-03-02 15:14:00,83.49496601561758
2025-03-02 15:15:00,83.487026599876
2025-03-02 15:16:00,83.47908721710115
2025-03-02 15:17:00,83.47114786184277
2025-03-02 15:18:00,83.4632085447855
2025-03-02 15:19:00,83.45526926055666
2025-03-02 15:20:00,83.44733000901954
2025-03-02 15:21:00,83.43939079017332
2025-03-02 15:22:00,83.43145160401706
2025-03-02 15:23:00,83.4235124504336
2025-03-02 15:24:00,83.4155733293639
2025-03-02 15:25:00,83.40763424078762
2025-03-02 15:26:00,83.3996951846652
2025-03-02 15:27:00,83.3917561609375
2025-03-02 15:28:00,83.38381716952624
2025-03-02 15:29:00,83.37587820507811
2025-03-02 15:30:00,83.3679392782001
2025-03-02 15:31:00,83.36000038351949
2025-03-02 15:32:00,83.35206152095797
2025-03-02 15:33:00,83.34412269045649
2025-03-02 15:34:00,83.33618389195604
2025-03-02 15:35:00,83.328245125514
2025-03-02 15:36:00,83.32030639095488
2025-03-02 15:37:00,83.312367688278
2025-03-02 15:38:00,83.30442901738554
2025-03-02 15:39:00,83.29649037831538
2025-03-02 15:40:00,83.288551765637
2025-03-02 15:41:00,83.2806131899377
2025-03-02 15:42:00,83.27267464586434
2025-03-02 15:43:00,83.26473613335803
2025-03-02 15:44:00,83.2567976523791
2025-03-02 15:45:00,83.24885920284926
2025-03-02 15:46:00,83.24092078474825
2025-03-02 15:47:00,83.23298239799776
2025-03-02 15:48:00,83.2250440425776
2025-03-02 15:49:00,83.21710571839
2025-03-02 15:50:00,83.20916742543412
2025-03-02 15:51:00,83.20122915833774
2025-03-02 15:52:00,83.19329092761042
2025-03-02 15:53:00,83.18535272793805
2025-03-02 15:54:00,83.1774145593585
2025-03-02 15:55:00,83.16947642161915
2025-03-02 15:56:00,83.16153831487404
2025-03-02 15:57:00,83.15360023892879
2025-03-02 15:58:00,83.14566219380185
2025-03-02 15:59:00,83.13772417937628
2025-03-02 16:00:00,83.1297861957092
2025-03-02 16:01:00,83.12184824264506
2025-03-02 16:02:00,83.11391031485036
2025-03-02 16:03:00,83.1059724229507
2025-03-02 16:04:00,83.0980345615159
2025-03-02 16:05:00,83.09009673050643
2025-03-02 16:06:00,83.08215892990209
2025-03-02 16:07:00,83.07422115964407
2025-03-02 16:08:00,83.0662834196345
2025-03-02 16:09:00,83.0583457098729
2025-03-02 16:10:00,83.05040803030022
2025-03-02 16:11:00,83.0424703808576
2025-03-02 16:12:00,83.03453276148616
2025-03-02 16:13:00,83.02659517210759
2025-03-02 16:14:00,83.01865760740819
2025-03-02 16:15:00,83.01072007795504
2025-03-02 16:16:00,83.0027825783764
2025-03-02 16:17:00,82.99484510863266
2025-03-02 16:18:00,82.98690766860682
2025-03-02 16:19:00,82.97897025829818
2025-03-02 16:20:00,82.97103287768668
2025-03-02 16:21:00,82.9630955266746
2025-03-02 16:22:00,82.95515820524194
2025-03-02 16:23:00,82.94722091329106
2025-03-02 16:24:00,82.93928365078247
2025-03-02 16:25:00,82.9313464123638
2025-03-02 16:26:00,82.92340920864092
2025-03-02 16:27:00,82.91547203420309
2025-03-02 16:28:00,82.90753488903036
2025-03-02 16:29:00,82.89959777306395
2025-03-02 16:30:00,82.89166068622559
2025-03-02 16:31:00,82.88372362845642
2025-03-02 16:32:00,82.8757865997365
2025-03-02 16:33:00,82.86784960002628
2025-03-02 16:34:00,82.85991262926696
2025-03-02 16:35:00,82.85197568739973
2025-03-02 16:36:00,82.84403876899493
2025-03-02 16:37:00,82.83610188473563
2025-03-02 16:38:00,82.82816502919195
2025-03-02 16:39:00,82.82022820236334
2025-03-02 16:40:00,82.81229140409405
2025-03-02 16:41:00,82.80435463440288
2025-03-02 16:42:00,82.79641789332791
2025-03-02 16:43:00,82.78848118063594
2025-03-02 16:44:00,82.78054449642316
2025-03-02 16:45:00,82.7726078405147
2025-03-02 16:46:00,82.76467121298727
2025-03-02 16:47:00,82.75673460833377
2025-03-02 16:48:00,82.74879803727599
2025-03-02 16:49:00,82.74086149434547
2025-03-02 16:50:00,82.73292497952214
2025-03-02 16:51:00,82.72498849278607
2025-03-02 16:52:00,82.7170520340398
2025-03-02 16:53:00,82.70911560320512
2025-03-02 16:54:00,82.70117920030093
2025-03-02 16:55:00,82.69324282526836
2025-03-02 16:56:00,82.68530647802935
2025-03-02 16:57:00,82.67737015846704
2025-03-02 16:58:00,82.66943386663887
2025-03-02 16:59:00,82.66149759717374
2025-03-02 17:00:00,82.65356136054098
2025-03-02 17:01:00,82.64562515152438
2025-03-02 17:02:00,82.63768896992963
2025-03-02 17:03:00,82.62975281577546
2025-03-02 17:04:00,82.6218166890421
2025-03-02 17:05:00,82.61388058961234
2025-03-02 17:06:00,82.60594451744717
2025-03-02 17:07:00,82.59800847248778
2025-03-02 17:08:00,82.59007245475303
2025-03-02 17:09:00,82.58213646408727
2025-03-02 17:10:00,82.5742004952164
2025-03-02 17:11:00,82.56626455864827
2025-03-02 17:12:00,82.55832864905065
2025-03-02 17:13:00,82.5503927663842
2025-03-02 17:14:00,82.54245691053217
2025-03-02 17:15:00,82.53452108153267
2025-03-02 17:16:00,82.52658527928838
2025-03-02 17:17:00,82.51864950372118
2025-03-02 17:18:00,82.51071375481125
2025-03-02 17:19:00,82.50277803249979
2025-03-02 17:20:00,82.49484233674768
2025-03-02 17:21:00,82.48690666214523
2025-03-02 17:22:00,82.47897101933572
2025-03-02 17:23:00,82.47103540290959
2025-03-02 17:24:00,82.46309981280822
2025-03-02 17:25:00,82.45516424901156
2025-03-02 17:26:00,82.44722871140297
2025-03-02 17:27:00,82.43929320004015
2025-03-02 17:28:00,82.43135771472868
2025-03-02 17:29:00,82.42342225556506
2025-03-02 17:30:00,82.41548682241316
2025-03-02 17:31:00,82.40755141521437
2025-03-02 17:32:00,82.39961602861726
2025-03-02 17:33:00,82.3916806732457
2025-03-02 17:34:00,82.38374534365136
2025-03-02 17:35:00,82.37581003985323
2025-03-02 17:36:00,82.36787476177324
2025-03-02 17:37:00,82.35993950933344
2025-03-02 17:38:00,82.35200428247538
2025-03-02 17:39:00,82.34406908115969
2025-03-02 17:40:00,82.33613390542472
2025-03-02 17:41:00,82.3281987551151
2025-03-02 17:42:00,82.32026363019145
2025-03-02 17:43:00,82.3123285306147
2025-03-02 17:44:00,82.3043934510144
2025-03-02 17:45:00,82.2964584019557
2025-03-02 17:46:00,82.28852337812636
2025-03-02 17:47:00,82.28058837940965
2025-03-02 17:48:00,82.27265340576635
2025-03-02 17:49:00,82.2647184572155
2025-03-02 17:50:00,82.2567835336016
2025-03-02 17:51:00,82.24884863492434
2025-03-02 17:52:00,82.24091376110565
2025-03-02 17:53:00,82.23297891218398
2025-03-02 17:54:00,82.22504408798454
2025-03-02 17:55:00,82.21710928315632
2025-03-02 17:56:00,82.20917450836139
2025-03-02 17:57:00,82.20123975813249
2025-03-02 17:58:00,82.19330503256607
2025-03-02 17:59:00,82.18537033142925
2025-03-02 18:00:00,82.17743565474106
2025-03-02 18:01:00,82.1695010025205
2025-03-02 18:02:00,82.16156637465085
2025-03-02 18:03:00,82.15363177107375
2025-03-02 18:04:00,82.14569719171128
2025-03-02 18:05:00,82.13776263654364
2025-03-02 18:06:00,82.12982810029763
2025-03-02 18:07:00,82.1218935933637
2025-03-02 18:08:00,82.11395911052668
2025-03-02 18:09:00,82.10602465167
2025-03-02 18:10:00,82.09809021673514
2025-03-02 18:11:00,82.09015580572186
2025-03-02 18:12:00,82.08222141851346
2025-03-02 18:13:00,82.07428705509028
2025-03-02 18:14:00,82.06635271539392
2025-03-02 18:15:00,82.05841839938519
2025-03-02 18:16:00,82.05048410700569
2025-03-02 18:17:00,82.04254983284682
2025-03-02 18:18:00,82.0346155875892
2025-03-02 18:19:00,82.02668136576625
2025-03-02 18:20:00,82.01874716735796
2025-03-02 18:21:00,82.01081299230621
2025-03-02 18:22:00,82.00287884055247
2025-03-02 18:23:00,81.9949447121158
2025-03-02 18:24:00,81.9870106068603
2025-03-02 18:25:00,81.97907652474687
2025-03-02 18:26:00,81.97114246573658
2025-03-02 18:27:00,81.96320842979027
2025-03-02 18:28:00,81.95527441684968
2025-03-02 18:29:00,81.94734042150621
2025-03-02 18:30:00,81.93940645442116
2025-03-02 18:31:00,81.93147251014702
2025-03-02 18:32:00,81.92353858864506
2025-03-02 18:33:00,81.9156046899149
2025-03-02 18:34:00,81.90767081389818
2025-03-02 18:35:00,81.89973696045911
2025-03-02 18:36:00,81.89180312963595
2025-03-02 18:37:00,81.88386932135117
2025-03-02 18:38:00,81.87593553550757
2025-03-02 18:39:00,81.86800177212434
2025-03-02 18:40:00,81.86006802581254
2025-03-02 18:41:00,81.85213430707807
2025-03-02 18:42:00,81.84420061064819
2025-03-02 18:43:00,81.83626693644536
2025-03-02 18:44:00,81.82833328441102
2025-03-02 18:45:00,81.82039965444827
2025-03-02 18:46:00,81.8124660465761
2025-03-02 18:47:00,81.80453246071696
2025-03-02 18:48:00,81.79659889683182
2025-03-02 18:49:00,81.78866535482362
2025-03-02 18:50:00,81.78073183469228
2025-03-02 18:51:00,81.77279833102939
2025-03-02 18:52:00,81.76486485439906
2025-03-02 18:53:00,81.75693139954801
2025-03-02 18:54:00,81.74899796628233
2025-03-02 18:55:00,81.74106455462123
2025-03-02 18:56:00,81.73313116452586
2025-03-02 18:57:00,81.72519779589912
2025-03-02 18:58:00,81.71726444866334
2025-03-02 18:59:00,81.7093311228765
2025-03-02 19:00:00,81.70139781844155
2025-03-02 19:01:00,81.69346453524216
2025-03-02 19:02:00,81.68553126794778
2025-03-02 19:03:00,81.6775980271608
2025-03-02 19:04:00,81.66966480749265
2025-03-02 19:05:00,81.66173160896255
2025-03-02 19:06:00,81.65379843135736
2025-03-02 19:07:00,81.64586527475423
2025-03-02 19:08:00,81.6379321390757
2025-03-02 19:09:00,81.62999902428291
2025-03-02 19:10:00,81.62206593027878
2025-03-02 19:11:00,81.61413285704387
2025-03-02 19:12:00,81.6061998045006
2025-03-02 19:13:00,81.59826677264881
2025-03-02 19:14:00,81.59033375606155
2025-03-02 19:15:00,81.58240076536003
2025-03-02 19:16:00,81.57446779515598
2025-03-02 19:17:00,81.56653484539117
2025-03-02 19:18:00,81.55860191606565
2025-03-02 19:19:00,81.55066900704345
2025-03-02 19:20:00,81.54273611832474
2025-03-02 19:21:00,81.53480324983184
2025-03-02 19:22:00,81.52687040156475
2025-03-02 19:23:00,81.51893757344578
2025-03-02 19:24:00,81.51100476535878
2025-03-02 19:25:00,81.50307197205117
2025-03-02 19:26:00,81.4951392040084
2025-03-02 19:27:00,81.48720645591987
2025-03-02 19:28:00,81.47927372768866
2025-03-02 19:29:00,81.47134101927607
2025-03-02 19:30:00,81.4634083306625
2025-03-02 19:31:00,81.45547566180932
2025-03-02 19:32:00,81.44754301261959
2025-03-02 19:33:00,81.43961038297701
2025-03-02 19:34:00,81.4316777729398
2025-03-02 19:35:00,81.42374518246899
2025-03-02 19:36:00,81.41581260611873
2025-03-02 19:37:00,81.40788005447101
2025-03-02 19:38:00,81.39994752221534
2025-03-02 19:39:00,81.39201500925496
2025-03-02 19:40:00,81.38408251558984
2025-03-02 19:41:00,81.3761500410844
2025-03-02 19:42:00,81.36821758577729
2025-03-02 19:43:00,81.3602851495524
2025-03-02 19:44:00,81.3523527324097
2025-03-02 19:45:00,81.34442033423291
2025-03-02 19:46:00,81.33648795498351
2025-03-02 19:47:00,81.32855558938982
2025-03-02 19:48:00,81.32062324789813
2025-03-02 19:49:00,81.31269092523692
2025-03-02 19:50:00,81.30475862130942
2025-03-02 19:51:00,81.29682633607675
2025-03-02 19:52:00,81.28889406948109
2025-03-02 19:53:00,81.28096182146422
2025-03-02 19:54:00,81.27302959200689
2025-03-02 19:55:00,81.26509738101231
2025-03-02 19:56:00,81.25716518846113
2025-03-02 19:57:00,81.24923301433404
2025-03-02 19:58:00,81.24130085849553
2025-03-02 19:59:00,81.23336871559694
2025-03-02 20:00:00,81.22543659631647
2025-03-02 20:01:00,81.21750449515045
2025-03-02 20:02:00,81.20957241211846
2025-03-02 20:03:00,81.20164034720106
2025-03-02 20:04:00,81.19370830028215
2025-03-02 20:05:00,81.18577627130381
2025-03-02 20:06:00,81.17784426028541
2025-03-02 20:07:00,81.16991226713031
2025-03-02 20:08:00,81.16198029183845
2025-03-02 20:09:00,81.15404833421644
2025-03-02 20:10:00,81.14611638907064
2025-03-02 20:11:00,81.1381844668466
2025-03-02 20:12:00,81.13025256231208
2025-03-02 20:13:00,81.12232067527341
2025-03-02 20:14:00,81.11438880576966
2025-03-02 20:15:00,81.10645695370387
2025-03-02 20:16:00,81.09852511907636
2025-03-02 20:17:00,81.09059330179038
2025-03-02 20:18:00,81.08266150180734
2025-03-02 20:19:00,81.0747297190693
2025-03-02 20:20:00,81.06679795357638
2025-03-02 20:21:00,81.05886619986416
2025-03-02 20:22:00,81.05093446861025
2025-03-02 20:23:00,81.04300275438891
2025-03-02 20:24:00,81.03507105716156
2025-03-02 20:25:00,81.02713937694782
2025-03-02 20:26:00,81.01920771355405
2025-03-02 20:27:00,81.01127606698067
2025-03-02 20:28:00,81.003344437247
2025-03-02 20:29:00,80.99541282427589
2025-03-02 20:30:00,80.98748122799
2025-03-02 20:31:00,80.9795496482927
2025-03-02 20:32:00,80.97161807993278
2025-03-02 20:33:00,80.9636865333941
2025-03-02 20:34:00,80.95575500336697
2025-03-02 20:35:00,80.94782348975514
2025-03-02 20:36:00,80.93989199251989
2025-03-02 20:37:00,80.93196051164215
2025-03-02 20:38:00,80.92402904708337
2025-03-02 20:39:00,80.91609759870829
