Epoch (UTC),Epoch (MJD),q0,q1,q2,q3
Mar 16 2025 19:56:00.000000000,60750.830983796288,0.32514439214208,0.68070075833310,0.27042693894429,0.59816102490221
Mar 16 2025 19:57:00.000000000,60750.831678240735,0.32510804786331,0.68066294325254,0.27046764086770,0.59820540723746
Mar 16 2025 19:58:00.000000000,60750.832372685181,0.32507170151200,0.68062512383148,0.27050834106475,0.59824978575767
Mar 16 2025 19:59:00.000000000,60750.833067129621,0.32503535308753,0.68058730006929,0.27054903953610,0.59829416046356
Mar 16 2025 20:00:00.000000000,60750.833761574067,0.32499900259056,0.68054947196664,0.27058973628104,0.59833853135434
Mar 16 2025 20:01:00.000000000,60750.834456018514,0.32496265002112,0.68051163952356,0.27063043129953,0.59838289842997
Mar 16 2025 20:02:00.000000000,60750.835150462954,0.32492629537922,0.68047380274008,0.27067112459154,0.59842726169045
Mar 16 2025 20:03:00.000000000,60750.8358449074,0.32488993866592,0.68043596161729,0.27071181615590,0.59847162113446
Mar 16 2025 20:04:00.000000000,60750.836539351847,0.32485357988021,0.68039811615415,0.27075250599373,0.59851597676324
Mar 16 2025 20:05:00.000000000,60750.837233796294,0.32481721902358,0.68036026635218,0.27079319410339,0.59856032857501
Mar 16 2025 20:06:00.000000000,60750.837928240733,0.32478085609562,0.68032241221098,0.27083388048530,0.59860467657022
Mar 16 2025 20:07:00.000000000,60750.83862268518,0.32474449109656,0.68028455373080,0.27087456513922,0.59864902074861
Mar 16 2025 20:08:00.000000000,60750.839317129627,0.32470812402644,0.68024669091165,0.27091524806511,0.59869336111014
Mar 16 2025 20:09:00.000000000,60750.840011574066,0.32467175488631,0.68020882375465,0.27095592926178,0.59873769765352
Mar 16 2025 20:10:00.000000000,60750.840706018513,0.32463538367516,0.68017095225873,0.27099660873038,0.59878203037998
Mar 16 2025 20:11:00.000000000,60750.841400462959,0.32459901039467,0.68013307642564,0.27103728646902,0.59882635928747
Mar 16 2025 20:12:00.000000000,60750.842094907399,0.32456263504383,0.68009519625434,0.27107796247882,0.59887068437724
Mar 16 2025 20:13:00.000000000,60750.842789351846,0.32452625762328,0.68005731174550,0.27111863675907,0.59891500564848
Mar 16 2025 20:14:00.000000000,60750.843483796292,0.32448987813347,0.68001942289957,0.27115930930928,0.59895932310067
Mar 16 2025 20:15:00.000000000,60750.844178240732,0.32445349657442,0.67998152971658,0.27119998012942,0.59900363673378
Mar 16 2025 20:16:00.000000000,60750.844872685178,0.32441711294697,0.67994363219741,0.27124064921854,0.59904794654676
Mar 16 2025 20:17:00.000000000,60750.845567129625,0.32438072724992,0.67990573034081,0.27128131657799,0.59909225254111
Mar 16 2025 20:18:00.000000000,60750.846261574065,0.32434433948473,0.67986782414829,0.27132198220614,0.59913655471503
Mar 16 2025 20:19:00.000000000,60750.846956018511,0.32430794965185,0.67982991362032,0.27136264610248,0.59918085306799
Mar 16 2025 20:20:00.000000000,60750.847650462958,0.32427155775005,0.67979199875563,0.27140330826839,0.59922514760146
Mar 16 2025 20:21:00.000000000,60750.848344907405,0.32423516378081,0.67975407955576,0.27144396870221,0.59926943831366
Mar 16 2025 20:22:00.000000000,60750.849039351844,0.32419876774395,0.67971615602051,0.27148462740415,0.59931372520480
Mar 16 2025 20:23:00.000000000,60750.849733796291,0.32416236964032,0.67967822815077,0.27152528437326,0.59935800827386
Mar 16 2025 20:24:00.000000000,60750.850428240738,0.32412596946911,0.67964029594571,0.27156593961043,0.59940228752180
Mar 16 2025 20:25:00.000000000,60750.851122685177,0.32408956723097,0.67960235940599,0.27160659311494,0.59944656294785
Mar 16 2025 20:26:00.000000000,60750.851817129624,0.32405316292635,0.67956441853209,0.27164724488630,0.59949083455146
Mar 16 2025 20:27:00.000000000,60750.85251157407,0.32401675655505,0.67952647332379,0.27168789492472,0.59953510233287
Mar 16 2025 20:28:00.000000000,60750.85320601851,0.32398034811834,0.67948852378243,0.27172854322878,0.59957936629053
Mar 16 2025 20:29:00.000000000,60750.853900462957,0.32394393761542,0.67945056990716,0.27176918979938,0.59962362642542
